repository,pr_number,classification,evidence_type,event_at,commit_sha,finding_url,evidence_url,basis
llxprt-code,2290,medium_confidence,commit_after_finding_within_24h,2026-06-30T22:09:36Z,e6af40839da5264293a622e1dfaa8092a02998c5,https://github.com/vybestack/llxprt-code/pull/2290#discussion_r3501330196,https://github.com/vybestack/llxprt-code/commit/e6af40839da5264293a622e1dfaa8092a02998c5,2.7 hours after latest retained CodeRabbit finding
llxprt-code,2290,medium_confidence,commit_after_finding_within_24h,2026-06-30T22:47:42Z,70580a7ba299d2113113113b47ca9b8cc9f34ade,https://github.com/vybestack/llxprt-code/pull/2290#discussion_r3501330196,https://github.com/vybestack/llxprt-code/commit/70580a7ba299d2113113113b47ca9b8cc9f34ade,3.3 hours after latest retained CodeRabbit finding
llxprt-code,2290,medium_confidence,commit_after_finding_within_24h,2026-07-01T02:45:06Z,7940dfdb4b41421189e08580e146f88c80301fa3,https://github.com/vybestack/llxprt-code/pull/2290#discussion_r3501330196,https://github.com/vybestack/llxprt-code/commit/7940dfdb4b41421189e08580e146f88c80301fa3,7.3 hours after latest retained CodeRabbit finding
llxprt-code,2290,medium_confidence,commit_after_finding_within_24h,2026-07-01T03:21:23Z,8663bb653d2d35cb24973172638827b722c4e95b,https://github.com/vybestack/llxprt-code/pull/2290#discussion_r3502976816,https://github.com/vybestack/llxprt-code/commit/8663bb653d2d35cb24973172638827b722c4e95b,0.5 hours after latest retained CodeRabbit finding
llxprt-code,2290,high_confidence,commit_message_review_reference,2026-07-01T04:05:47Z,913f8fdab19ae647b48bd7a44fd18ac00f637a44,https://github.com/vybestack/llxprt-code/pull/2290#discussion_r3502976816,https://github.com/vybestack/llxprt-code/commit/913f8fdab19ae647b48bd7a44fd18ac00f637a44,1.2 hours after latest retained CodeRabbit finding
llxprt-code,2290,high_confidence,explicit_fixed_reply_with_commit,2026-07-01T04:06:19Z,913f8fdab,https://github.com/vybestack/llxprt-code/pull/2290#discussion_r3502976816,https://github.com/vybestack/llxprt-code/pull/2290#discussion_r3503212890,LLM-authored reply uses fix/address language and cites a commit
llxprt-code,2303,medium_confidence,commit_after_finding_within_24h,2026-07-01T04:05:28Z,a9cf145a432512357cf5125ea23f89fe5755ed40,https://github.com/vybestack/llxprt-code/pull/2303#discussion_r3503197913,https://github.com/vybestack/llxprt-code/commit/a9cf145a432512357cf5125ea23f89fe5755ed40,0.1 hours after latest retained CodeRabbit finding
llxprt-code,2303,medium_confidence,commit_after_finding_within_24h,2026-07-01T05:13:01Z,c063bab43c677b81b3b2ffa237fb1e734627c75b,https://github.com/vybestack/llxprt-code/pull/2303#discussion_r3503197913,https://github.com/vybestack/llxprt-code/commit/c063bab43c677b81b3b2ffa237fb1e734627c75b,1.2 hours after latest retained CodeRabbit finding
llxprt-code,2303,medium_confidence,commit_after_finding_within_24h,2026-07-01T05:27:29Z,33bef63b78ce889dbb78c82e5b919dcc2a4a66ed,https://github.com/vybestack/llxprt-code/pull/2303#discussion_r3503470058,https://github.com/vybestack/llxprt-code/commit/33bef63b78ce889dbb78c82e5b919dcc2a4a66ed,0.0 hours after latest retained CodeRabbit finding
llxprt-code,2303,medium_confidence,commit_after_finding_within_24h,2026-07-01T06:46:42Z,32a1755081d29a1d3c1a07a9159321a9f2b3e076,https://github.com/vybestack/llxprt-code/pull/2303#discussion_r3503470058,https://github.com/vybestack/llxprt-code/commit/32a1755081d29a1d3c1a07a9159321a9f2b3e076,1.3 hours after latest retained CodeRabbit finding
llxprt-code,2303,medium_confidence,commit_after_finding_within_24h,2026-07-01T07:11:58Z,29eef0b5d536252c6e77eac67cf8c578a0f56112,https://github.com/vybestack/llxprt-code/pull/2303#discussion_r3503470058,https://github.com/vybestack/llxprt-code/commit/29eef0b5d536252c6e77eac67cf8c578a0f56112,1.8 hours after latest retained CodeRabbit finding
llxprt-code,2303,medium_confidence,commit_after_finding_within_24h,2026-07-01T07:14:41Z,f60f997d7e29bd6275786865f39836dab120e5f2,https://github.com/vybestack/llxprt-code/pull/2303#discussion_r3503470058,https://github.com/vybestack/llxprt-code/commit/f60f997d7e29bd6275786865f39836dab120e5f2,1.8 hours after latest retained CodeRabbit finding
llxprt-code,2303,medium_confidence,commit_after_finding_within_24h,2026-07-01T07:32:11Z,04ef96b20b0454da5c5885e2b71a289fad6b6161,https://github.com/vybestack/llxprt-code/pull/2303#discussion_r3503470058,https://github.com/vybestack/llxprt-code/commit/04ef96b20b0454da5c5885e2b71a289fad6b6161,2.1 hours after latest retained CodeRabbit finding
llxprt-code,2303,medium_confidence,commit_after_finding_within_24h,2026-07-01T08:24:57Z,9d13c3a961828301719d03c80e89a465ab9821b0,https://github.com/vybestack/llxprt-code/pull/2303#discussion_r3504077928,https://github.com/vybestack/llxprt-code/commit/9d13c3a961828301719d03c80e89a465ab9821b0,0.7 hours after latest retained CodeRabbit finding
llxprt-code,2303,medium_confidence,commit_after_finding_within_24h,2026-07-01T08:34:11Z,6df064eeaf13e4986607f584a4912377b55cffd3,https://github.com/vybestack/llxprt-code/pull/2303#discussion_r3504077928,https://github.com/vybestack/llxprt-code/commit/6df064eeaf13e4986607f584a4912377b55cffd3,0.9 hours after latest retained CodeRabbit finding
llxprt-code,2303,medium_confidence,commit_after_finding_within_24h,2026-07-01T14:33:06Z,6e6d2956e78ebda14d99eafa12f15564d74275b9,https://github.com/vybestack/llxprt-code/pull/2303#discussion_r3504077928,https://github.com/vybestack/llxprt-code/commit/6e6d2956e78ebda14d99eafa12f15564d74275b9,6.9 hours after latest retained CodeRabbit finding
llxprt-code,2303,medium_confidence,commit_after_finding_within_24h,2026-07-01T14:52:00Z,5d14a7f1a524923df78bf2d655bde044c94152b6,https://github.com/vybestack/llxprt-code/pull/2303#discussion_r3504077928,https://github.com/vybestack/llxprt-code/commit/5d14a7f1a524923df78bf2d655bde044c94152b6,7.2 hours after latest retained CodeRabbit finding
llxprt-code,2305,high_confidence,explicit_fixed_reply_with_commit,2026-07-01T06:51:11Z,32a175508,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3503782442,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3503831332,LLM-authored reply uses fix/address language and cites a commit
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-01T07:49:42Z,cfe6313097abb63eaa41fde5174024aa5655587f,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3503782442,https://github.com/vybestack/llxprt-code/commit/cfe6313097abb63eaa41fde5174024aa5655587f,1.1 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-01T14:49:20Z,96e851fb8bee9a31d16d333a32e8835b1a698797,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3503782442,https://github.com/vybestack/llxprt-code/commit/96e851fb8bee9a31d16d333a32e8835b1a698797,8.1 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-01T15:01:52Z,6126697ee9219d9bd824efb4e4d53071fd9bcef6,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3503782442,https://github.com/vybestack/llxprt-code/commit/6126697ee9219d9bd824efb4e4d53071fd9bcef6,8.3 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-01T15:03:04Z,cc09ffe2b4409819985f1268e53c4705516e4d61,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3503782442,https://github.com/vybestack/llxprt-code/commit/cc09ffe2b4409819985f1268e53c4705516e4d61,8.4 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-01T15:32:58Z,142b16ed45cc10db73b884712932ac51da7e5c36,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3503782442,https://github.com/vybestack/llxprt-code/commit/142b16ed45cc10db73b884712932ac51da7e5c36,8.9 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-01T15:46:00Z,93d70470d84c09f534d5d6053d938caff4ca9708,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3503782442,https://github.com/vybestack/llxprt-code/commit/93d70470d84c09f534d5d6053d938caff4ca9708,9.1 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-01T16:00:21Z,35a92c87c9b58f067f87651bba4d655c195983b6,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/35a92c87c9b58f067f87651bba4d655c195983b6,0.1 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-01T16:03:18Z,38b3ca0c768eacd15735edef83a60b8118f0bb8f,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/38b3ca0c768eacd15735edef83a60b8118f0bb8f,0.2 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-01T16:37:56Z,4e875a1814f7ea3b0c8afca8a96ed4e0cb6fa5df,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/4e875a1814f7ea3b0c8afca8a96ed4e0cb6fa5df,0.8 hours after latest retained CodeRabbit finding
llxprt-code,2305,high_confidence,explicit_fixed_reply_with_commit,2026-07-01T16:48:28Z,28529150595,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507693317,LLM-authored reply uses fix/address language and cites a commit
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-01T17:35:43Z,1caa9d9af8553a43cbba4cdf2d1f5366d1c1bde7,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/1caa9d9af8553a43cbba4cdf2d1f5366d1c1bde7,1.7 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-01T17:43:01Z,16c4ed0983d599554fa923bc61dbc1b9621477b0,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/16c4ed0983d599554fa923bc61dbc1b9621477b0,1.8 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-01T17:55:51Z,951ea2489bafb98db8e307ea4c73e47e6a403c55,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/951ea2489bafb98db8e307ea4c73e47e6a403c55,2.1 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-01T18:42:03Z,1c6e62e4625117feef7c25379a794ac11d1c90f7,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/1c6e62e4625117feef7c25379a794ac11d1c90f7,2.8 hours after latest retained CodeRabbit finding
llxprt-code,2305,high_confidence,commit_message_review_reference,2026-07-01T18:50:14Z,c99a10bd451e9c7b9a4f110edf4be2fd9eba91f4,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/c99a10bd451e9c7b9a4f110edf4be2fd9eba91f4,3.0 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-01T19:01:24Z,770c0b66b4f6350b454b5d050715c78b7ebaace3,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/770c0b66b4f6350b454b5d050715c78b7ebaace3,3.2 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-01T19:39:31Z,5cf7b1bc9f2c6a0d317ef334eabc9df5b3c273f8,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/5cf7b1bc9f2c6a0d317ef334eabc9df5b3c273f8,3.8 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-01T19:48:31Z,51ccf1242f30910118c5c4624156a1e430a06cbe,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/51ccf1242f30910118c5c4624156a1e430a06cbe,3.9 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-01T20:17:06Z,65dfaec4dd93d758a66ef7d6df5a2c4c36d8511d,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/65dfaec4dd93d758a66ef7d6df5a2c4c36d8511d,4.4 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-01T20:17:30Z,91eec8e78ea2555f1e7f16334c9b45a93b36d898,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/91eec8e78ea2555f1e7f16334c9b45a93b36d898,4.4 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-01T20:38:09Z,3bb03dbdcd79f0eb8f04652c03c8e1be076b9a19,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/3bb03dbdcd79f0eb8f04652c03c8e1be076b9a19,4.8 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-01T23:21:59Z,53626b7a75cbc48fd1fbcf60ff1f7693fc28a0cc,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/53626b7a75cbc48fd1fbcf60ff1f7693fc28a0cc,7.5 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-01T23:22:05Z,f0ce81df638e835cad6037d2e1756b13c72f2c6a,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/f0ce81df638e835cad6037d2e1756b13c72f2c6a,7.5 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-01T23:22:20Z,8d8cd783adee5d6509ddd2cd61c717eb715fe9f3,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/8d8cd783adee5d6509ddd2cd61c717eb715fe9f3,7.5 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-01T23:31:21Z,bf804ceb15505004818fca689a7973768c030604,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/bf804ceb15505004818fca689a7973768c030604,7.7 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-02T00:22:57Z,e9047742311bfc1f8821a330ce8e87edc18ef009,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/e9047742311bfc1f8821a330ce8e87edc18ef009,8.5 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-02T03:22:37Z,b65f39517976ddb37388f54c229ef9e7a4fe7171,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/b65f39517976ddb37388f54c229ef9e7a4fe7171,11.5 hours after latest retained CodeRabbit finding
llxprt-code,2305,high_confidence,commit_message_review_reference,2026-07-02T03:47:13Z,ef17b313b635655a33783aba4a8f3e6ab2cc9200,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/ef17b313b635655a33783aba4a8f3e6ab2cc9200,11.9 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-02T04:02:14Z,c92237fa5e7bf77fc14bedcdbd8dd2bc894136dd,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/c92237fa5e7bf77fc14bedcdbd8dd2bc894136dd,12.2 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-02T05:01:34Z,bde3966fa8e8b6194ad5316998e7aeab0510454a,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/bde3966fa8e8b6194ad5316998e7aeab0510454a,13.2 hours after latest retained CodeRabbit finding
llxprt-code,2305,medium_confidence,commit_after_finding_within_24h,2026-07-02T05:42:28Z,edf0f271aa6e42ab2f63cdbe6624fcef1306e29e,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/edf0f271aa6e42ab2f63cdbe6624fcef1306e29e,13.8 hours after latest retained CodeRabbit finding
llxprt-code,2305,temporal_only,commit_after_finding_over_24h,2026-07-02T16:01:52Z,22b9f1037d22d89ce5a084ebedbbabac65ac40f3,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/22b9f1037d22d89ce5a084ebedbbabac65ac40f3,24.2 hours after latest retained CodeRabbit finding
llxprt-code,2305,high_confidence,commit_message_review_reference,2026-07-02T16:40:17Z,25f6064285003ec94901e35306d4e7bf11226e75,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/25f6064285003ec94901e35306d4e7bf11226e75,24.8 hours after latest retained CodeRabbit finding
llxprt-code,2305,temporal_only,commit_after_finding_over_24h,2026-07-02T16:47:39Z,e084bbbcdc683e67a22f5805e08ad4e2d9dbf0c8,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865,https://github.com/vybestack/llxprt-code/commit/e084bbbcdc683e67a22f5805e08ad4e2d9dbf0c8,24.9 hours after latest retained CodeRabbit finding
